open,high,low,close,volume,^GSPC_EMA_5,^GSPC_EMA_10,^GSPC_EMA_20,^GSPC_EMA_50,^GSPC_EMA_100,^GSPC_EMA_200,^GSPC_SMA_200,^GSPC_MACD_12_26_9,^GSPC level 50,^GSPC % from high,date
1305.969970703125,1315.93994140625,1301.6400146484375,1315.18994140625,806500000,1304.178012324653,1313.2563997016275,1328.4127443306393,1359.470658015063,1389.9400904952902,1405.1941938197544,1434.614946899414,-18.84089163493377,1.0,-0.1530585654036035,2000-12-26
1315.18994140625,1332.030029296875,1310.9599609375,1328.9200439453125,1092700000,1312.4253561982064,1316.1043350186612,1328.4610585796556,1358.2725947182105,1388.7317727418251,1404.4352470548347,1434.4637969970704,-16.478286809841165,1.0,-0.1442168062207773,2000-12-27
1328.9200439453125,1335.9300537109375,1325.780029296875,1334.219970703125,1015300000,1319.690227699846,1319.398086961291,1329.0095264009385,1357.329354560756,1387.6523311172964,1403.7365875886485,1434.1741967773437,-14.016670219076332,0.0,-0.1408038181570776,2000-12-28
1334.219970703125,1340.0999755859375,1317.510009765625,1320.280029296875,1035500000,1319.8868282321891,1319.5584401132155,1328.178145724361,1355.8764398445255,1386.3182261307534,1402.9061740733075,1433.4832470703125,-13.040337216336638,1.0,-0.1497807070467351,2000-12-29
1320.280029296875,1320.280029296875,1276.050048828125,1283.27001953125,1129400000,1307.6812253318762,1312.9605454619489,1323.9011813250172,1353.029129244005,1384.2776675842283,1401.7157645753769,1432.5772473144532,-15.079161571945406,0.0,-0.1736140027392261,2001-01-02
1283.27001953125,1347.760009765625,1274.6199951171875,1347.56005859375,1880700000,1320.974169752501,1319.2513660313673,1326.1544077315632,1352.8146558851715,1383.5505862180803,1401.176901829291,1432.0318975830078,-11.376138659565411,1.0,-0.1322132162827601,2001-01-03
1347.56005859375,1350.239990234375,1329.1400146484375,1333.3399658203125,2131000000,1325.096101775105,1321.8129296293573,1326.8387465971584,1352.0509425492949,1382.5563165072335,1400.5019074411418,1431.229247436523,-9.479633651341828,1.0,-0.1413705139433183,2001-01-04
1333.3399658203125,1334.77001953125,1294.949951171875,1298.3499755859375,1430800000,1316.180726378716,1317.5469379850992,1324.1255303103756,1349.945022276222,1380.8888642117624,1399.4854703082542,1430.217797241211,-10.676962183238174,1.0,-0.1639029798576555,2001-01-05
1298.3499755859375,1298.3499755859375,1276.2900390625,1295.8599853515625,1115500000,1309.4071460363316,1313.6038556880924,1321.4335736476314,1347.8240404360397,1379.2051240363128,1398.4543709554514,1429.060347290039,-11.691997009736951,1.0,-0.1655064561577994,2001-01-08
1295.8599853515625,1311.719970703125,1295.1400146484375,1300.800048828125,1191300000,1306.538113633596,1311.2758908044618,1319.4684760457735,1345.9799623337683,1377.652548289616,1397.4826861581646,1427.9270477294922,-11.9599309467867,1.0,-0.1623252088595091,2001-01-09
1300.800048828125,1313.760009765625,1287.280029296875,1313.27001953125,1296500000,1308.7820822661474,1311.6384596638777,1318.8781468539144,1344.697219478768,1376.3776467300445,1396.6447491768024,1426.8740979003906,-11.038799690986252,1.0,-0.1542949354030477,2001-01-10
1313.27001953125,1332.18994140625,1309.719970703125,1326.8199462890625,1411200000,1314.7947036071191,1314.3987299593657,1319.6345087048808,1343.9961499419169,1375.3963061272525,1395.9499750187156,1425.9695477294922,-9.110411533357365,1.0,-0.1455692038218988,2001-01-11
1326.8199462890625,1333.2099609375,1311.5899658203125,1318.550048828125,1276000000,1316.0464853474546,1315.1535152082308,1319.5312268118564,1342.9982636237287,1374.2706376658837,1395.1798264994063,1425.0196978759766,-8.155450677017598,1.0,-0.1508947606856036,2001-01-12
1318.3199462890625,1327.81005859375,1313.3299560546875,1326.6500244140625,1205700000,1319.5809983696572,1317.243789609291,1320.209207535876,1342.357156203742,1373.3276552252537,1394.4979379214428,1424.2133477783202,-6.66817046445999,1.0,-0.1456786282267327,2001-01-16
1326.6500244140625,1346.9200439453125,1325.4100341796875,1329.469970703125,1349100000,1322.8773224808133,1319.4667316263517,1321.0911849803758,1341.8517763801883,1372.4591862248153,1393.8508934715094,1423.3677978515625,-5.201978907751027,1.0,-0.1438626704853058,2001-01-17
1329.8900146484375,1352.7099609375,1327.4100341796875,1347.969970703125,1445000000,1331.2415385549173,1324.6491387312194,1323.6510693349237,1342.0917055693233,1371.9742512639896,1393.3943668767993,1422.5777978515623,-2.518188042434531,1.0,-0.1319492456279958,2001-01-18
1347.969970703125,1354.550048828125,1336.739990234375,1342.5400390625,1407800000,1335.0077053907785,1327.902029700543,1325.450018832788,1342.109287274938,1371.3913955768312,1392.8883536647168,1421.8168481445311,-0.8199625319095958,1.0,-0.1354459527945318,2001-01-19
1342.5400390625,1353.6199951171875,1333.8399658203125,1342.9000244140625,1164000000,1337.6384783985395,1330.6289378302736,1327.111924126243,1342.1402965745117,1370.8272100092518,1392.390957353765,1421.0944982910155,0.5486171130071398,1.0,-0.135214133419636,2001-01-22
1342.9000244140625,1362.9000244140625,1339.6300048828125,1360.4000244140625,1232600000,1345.225660403714,1336.0418626636897,1330.2822193917495,1342.8563643329253,1370.6207310865748,1392.0726396130715,1420.3897985839844,3.0106254716968124,1.0,-0.123944677473532,2001-01-23
1360.4000244140625,1369.75,1357.280029296875,1364.300048828125,1309000000,1351.5837898785178,1341.179714693587,1333.5220126714044,1343.6972931366586,1370.495569061655,1391.7962954261568,1419.6295489501954,5.216353335931899,1.0,-0.1214331829979316,2001-01-24
1364.300048828125,1367.3499755859375,1354.6300048828125,1357.510009765625,1258000000,1353.5591965075537,1344.1488592521391,1335.8065838232349,1344.2389682985788,1370.2384292736149,1391.4551383549076,1418.894799194336,6.343386542686858,1.0,-0.1258057570600554,2001-01-25
1357.510009765625,1357.510009765625,1342.75,1354.949951171875,1098000000,1354.0227813956608,1346.1126941466366,1337.6297616659626,1344.6590068426297,1369.9356871329865,1391.0919026615445,1418.1665991210937,6.949879263660932,1.0,-0.1274543552052961,2001-01-26
1354.9200439453125,1365.5400390625,1350.3599853515625,1364.1700439453125,1053100000,1357.4052022455448,1349.3958486554868,1340.1574075973292,1345.424145552539,1369.8215159807553,1390.824023470338,1417.6515991210938,8.081356696337252,1.0,-0.1215169021007678,2001-01-29
1364.1700439453125,1375.6800537109375,1356.199951171875,1373.72998046875,1149800000,1362.8467949866133,1353.8202362578982,1343.3547954898454,1346.5341782943512,1369.8989113171513,1390.6539334902227,1417.3176989746094,9.638362650345698,1.0,-0.1153606001865718,2001-01-30
1373.72998046875,1383.3699951171875,1364.6600341796875,1366.010009765625,1295300000,1363.9011999129507,1356.0365587138483,1345.5124349446817,1347.297936391264,1369.821903365636,1390.4087203188335,1417.3649487304688,10.13256210066902,0.0,-0.120332021314805,2001-01-31
1366.010009765625,1373.5,1359.3399658203125,1373.469970703125,1118800000,1367.090790176342,1359.206269984626,1348.1750573978668,1348.3242906780035,1369.894142322814,1390.2401755465382,1417.225098876953,10.99938120803722,1.0,-0.1155280383922442,2001-02-01
1373.469970703125,1376.3800048828125,1348.719970703125,1349.469970703125,1048400000,1361.21718368527,1357.4360337516257,1348.298382474558,1348.3692193064396,1369.48970328084,1389.8345018665043,1416.764398803711,9.638633999188414,1.0,-0.130983292261187,2001-02-02
1349.469970703125,1354.56005859375,1344.47998046875,1354.31005859375,1013000000,1358.9148086547634,1356.867674632012,1348.8709230573384,1348.602193396138,1369.1891162573331,1389.4810248190142,1416.398599243164,8.848783408041072,1.0,-0.12786642613212,2001-02-05
1354.31005859375,1363.550048828125,1350.0400390625,1352.260009765625,1059600000,1356.696542358384,1356.029917383578,1349.1936932200324,1348.7456371753335,1368.8538864258142,1389.1106664602742,1415.9871990966797,7.965577102100497,1.0,-0.1291865938438867,2001-02-06
1352.260009765625,1352.260009765625,1334.260009765625,1340.8900146484375,1158300000,1351.427699788402,1353.2772077953705,1348.4028666894044,1348.4375735468282,1368.3001463906185,1388.6308589795594,1415.5423492431642,6.275822384655157,1.0,-0.1365085172199189,2001-02-07
1341.0999755859375,1350.3199462890625,1332.4200439453125,1332.530029296875,1107200000,1345.1284762912264,1349.5049935229167,1346.891167890116,1347.8137482821242,1367.5918272402473,1388.0726417687863,1414.817799682617,4.213527721749415,1.0,-0.1418920878844622,2001-02-08
1332.530029296875,1332.530029296875,1309.97998046875,1314.760009765625,1075500000,1335.005654116026,1343.1877237488636,1343.8310575925454,1346.5175232422614,1366.5456526367896,1387.343162843382,1414.0866497802735,1.132200969438827,1.0,-0.1533354280141098,2001-02-09
1314.760009765625,1330.9599609375,1313.6400146484375,1330.31005859375,1039100000,1333.4404556086008,1340.8463300842973,1342.543343402184,1345.8819363933003,1365.8281161210857,1386.775669268759,1413.4135998535155,-0.054386761546084,1.0,-0.1433216800010628,2001-02-12
1330.31005859375,1336.6199951171875,1317.510009765625,1318.800048828125,1075200000,1328.560320015109,1336.8379153104477,1340.2820772522737,1344.8199015868229,1364.896867263799,1386.0992949360166,1412.7454498291015,-1.9016071387886768,0.0,-0.1507337684578021,2001-02-13
1318.800048828125,1320.72998046875,1304.719970703125,1315.9200439453125,1150300000,1324.3468946585103,1333.0346659713323,1337.9618836039915,1343.6865738361753,1363.9270291782846,1385.400993931134,1411.983800048828,-3.556932813732601,1.0,-0.1525884020664547,2001-02-14
1315.9200439453125,1331.2900390625,1315.9200439453125,1326.6099853515625,1153700000,1325.1012582228611,1331.8665422222832,1336.8807504370936,1343.016903699524,1363.188077815379,1384.8160087711385,1411.3853997802737,-3.9605466883185727,0.0,-0.1457044121382165,2001-02-15
1326.6099853515625,1326.6099853515625,1293.1800537109375,1301.530029296875,1257200000,1317.244181914199,1326.3508125994815,1333.5140150904062,1341.3899674484398,1361.9671263595671,1383.987292557464,1410.817550048828,-6.232314204811473,1.0,-0.1618551241318466,2001-02-16
1301.530029296875,1307.1600341796875,1278.43994140625,1278.93994140625,1112200000,1304.4761017448827,1317.7306542007125,1328.3164842633437,1338.9409468193344,1360.323023687224,1382.942045282328,1410.164400024414,-9.743223809238316,1.0,-0.176402438434819,2001-02-20
1278.93994140625,1282.969970703125,1253.1600341796875,1255.27001953125,1208500000,1288.0740743403385,1306.3741751699008,1321.3596780983823,1335.6597339845075,1358.242766179185,1381.671676866894,1409.2776000976562,-14.271101468726783,1.0,-0.1916451322529927,2001-02-21
1255.27001953125,1259.93994140625,1228.3299560546875,1252.8199462890625,1365900000,1276.3226983232466,1296.637042646112,1314.8320845927328,1332.4111148591962,1356.1551855873015,1380.3895700949754,1408.420849609375,-17.851397768628885,1.0,-0.193222903251139,2001-02-22
1252.8199462890625,1252.8199462890625,1215.43994140625,1245.8599853515625,1231300000,1266.1684606660187,1287.4048504107393,1308.2633132364308,1329.0169529177203,1353.9711222162969,1379.0509672617077,1407.5894494628906,-21.00824904398109,1.0,-0.1977049017180967,2001-02-23
1245.8599853515625,1267.68994140625,1241.7099609375,1267.6500244140625,1130800000,1266.6623152487,1283.813063865889,1304.395380967634,1326.6104067018907,1352.2617935469457,1377.9425001686964,1407.0124493408202,-21.503918590408148,1.0,-0.1836727939878836,2001-02-26
1267.6500244140625,1272.760009765625,1252.260009765625,1257.93994140625,1114100000,1263.7548573012168,1279.1088597823182,1299.9710533903592,1323.9174472785323,1350.394034098615,1376.7484448576274,1406.2630987548828,-22.42179829161796,1.0,-0.1899257855701439,2001-02-27
1257.93994140625,1263.469970703125,1229.6500244140625,1239.93994140625,1225300000,1255.8165520028947,1271.9872382593967,1294.253804629968,1320.6242117541292,1348.2068243423305,1375.3871662163203,1405.3579986572263,-24.32131317670678,1.0,-0.201517225971851,2001-02-28
1239.93994140625,1241.3599853515625,1214.5,1241.22998046875,1294900000,1250.9543614915133,1266.3950095701882,1289.203916614614,1317.510712488036,1346.0884709982993,1374.052268845698,1404.3023486328125,-25.429462028395164,1.0,-0.2006864809213597,2001-03-01
1241.22998046875,1251.010009765625,1219.739990234375,1234.1800537109375,1294000000,1245.3629255646547,1260.5377448685065,1283.9635487190258,1314.2428435163852,1343.8724627351833,1372.6605055110238,1403.1430487060547,-26.570262698820898,1.0,-0.2052264145796699,2001-03-02
1234.1800537109375,1242.550048828125,1234.0400390625,1241.4100341796875,929200000,1244.045295102999,1257.059979288721,1279.9108330486126,1311.386654914946,1341.8435037538864,1371.354530671906,1402.1110986328124,-26.58450680265787,1.0,-0.2005705319291687,2001-03-05
1241.4100341796875,1267.4200439453125,1241.4100341796875,1253.800048828125,1091800000,1247.296879678041,1256.4672646595216,1277.4240916942804,1309.1283566370316,1340.1000690028811,1370.184834335152,1401.1940490722657,-25.3043321336786,1.0,-0.1925917476861887,2001-03-06
1253.800048828125,1263.8599853515625,1253.800048828125,1261.8900146484375,1132200000,1252.161258001507,1257.4532192029608,1275.9446557851525,1307.2758726374789,1338.5513550552685,1369.1072739402591,1400.4687493896483,-23.36762442577924,1.0,-0.1873820612051887,2001-03-07
1261.8900146484375,1266.5,1257.5999755859375,1264.739990234375,1114100000,1256.3541687457962,1258.7780866632177,1274.8775447803166,1305.6077988177494,1337.0897438706963,1368.0687935053752,1399.7888494873048,-21.35661464292525,1.0,-0.185546765530149,2001-03-08
1264.739990234375,1264.739990234375,1228.4200439453125,1233.4200439453125,1085900000,1248.7094604789684,1254.1675334417805,1270.929211367459,1302.776906469811,1335.0368785256392,1366.7290049525386,1399.0866497802735,-22.036114207703577,0.0,-0.2057158372409453,2001-03-09
1233.4200439453125,1233.4200439453125,1176.780029296875,1180.1600341796875,1229000000,1225.8596517125416,1240.711624485036,1262.2845278257664,1297.9684016741198,1331.9700103207688,1364.8725972831571,1397.9921997070312,-26.566023600640165,0.0,-0.240013627740533,2001-03-12
1180.1600341796875,1197.8299560546875,1171.5,1197.6600341796875,1360900000,1216.4597792015902,1232.8840626113365,1256.1298141451873,1294.03474020375,1329.3104068328264,1363.2087906851127,1397.0728997802737,-28.416339807634586,1.0,-0.2287441717944289,2001-03-13
1197.6600341796875,1197.6600341796875,1155.3499755859375,1166.7099609375,1397400000,1199.8765064468937,1220.8524077615475,1247.613637649217,1289.0416116050735,1326.090596023018,1361.2535784488182,1396.0163494873048,-32.011136526934024,1.0,-0.2486750567619448,2001-03-14
1166.7099609375,1182.0400390625,1166.7099609375,1173.56005859375,1259500000,1191.1043571625123,1212.253798821948,1240.5609158344107,1284.5129232516883,1323.0701893412502,1359.38598123633,1394.771900024414,-33.91632688968207,0.0,-0.244263806832595,2001-03-15
1173.56005859375,1173.56005859375,1148.6400146484375,1150.530029296875,1543560000,1177.5795812073,1201.0312952719348,1231.9865456879786,1279.2586921162056,1319.6535525086883,1357.3078125603156,1393.4215502929687,-36.85963988828462,1.0,-0.2590944297239447,2001-03-16
1150.530029296875,1173.5,1147.1800537109375,1170.81005859375,1126200000,1175.32307366945,1195.5365249668102,1226.1602135837663,1275.0058045270896,1316.7061565895806,1355.4521135158725,1392.0315502929689,-37.12782135480916,1.0,-0.2460347213384114,2001-03-19
1170.81005859375,1180.56005859375,1142.18994140625,1142.6199951171875,1235900000,1164.4220474853626,1185.9153377214243,1218.204002301235,1269.8142041580738,1313.258905867355,1353.3343809944924,1390.3583502197266,-39.16360595657193,1.0,-0.2641882458222399,2001-03-20
1142.6199951171875,1149.3900146484375,1118.739990234375,1122.1400146484375,1346300000,1150.3280365397209,1174.3198244354269,1209.0550510962066,1264.0230594714214,1309.4743733679704,1351.033939538313,1388.6309002685548,-41.94601562831963,1.0,-0.2773767165462198,2001-03-21
1122.1400146484375,1124.27001953125,1081.18994140625,1117.5799560546875,1723950000,1139.4120097113764,1164.0034847298375,1200.3431372827288,1258.2801926707652,1305.6744839162222,1348.7110143295206,1386.9296002197266,-44.011714311631295,0.0,-0.2803132525138724,2001-03-22
1117.5799560546875,1141.8299560546875,1117.5799560546875,1139.8299560546875,1364900000,1139.551325159147,1159.6082976979922,1194.5799771657723,1253.6350853524875,1302.390433859558,1346.6325958392238,1385.271950073242,-43.35365243318165,1.0,-0.2659849442395401,2001-03-23
1139.8299560546875,1160.02001953125,1139.8299560546875,1152.68994140625,1114000000,1143.9308639081814,1158.3504147358572,1190.5904499505798,1249.6764522565568,1299.4260676723636,1344.7028181831745,1383.727049560547,-41.31815039286789,1.0,-0.25770351347457,2001-03-26
1152.68994140625,1183.3499755859375,1150.9599609375,1182.1700439453125,1314200000,1156.677257253892,1162.6812564103036,1189.7885065215069,1247.0291421267043,1297.104166212422,1343.0855766484694,1382.3531500244142,-36.90083263289216,1.0,-0.2387192439402502,2001-03-27
1182.1700439453125,1182.1700439453125,1147.8299560546875,1153.2900390625,1333400000,1155.548184523428,1160.973762347067,1186.3124620016015,1243.3530988692846,1294.256361714404,1341.197063836669,1380.8896002197266,-35.32326688415674,1.0,-0.2573170692402574,2001-03-28
1153.2900390625,1161.68994140625,1136.260009765625,1147.949951171875,1234500000,1153.0154400729105,1158.60579667885,1182.6588895416276,1239.6117989595823,1291.3592050699976,1339.2742069942333,1379.2821502685547,-34.110727888426254,1.0,-0.2607559198249273,2001-03-29
1147.949951171875,1162.800048828125,1143.8299560546875,1160.3299560546875,1280800000,1155.4536120668365,1158.9192802017294,1180.5323244476333,1236.5027070809592,1288.764566475635,1337.4936671838898,1377.7310998535156,-31.78442796791819,1.0,-0.2527835815598181,2001-03-30
1160.3299560546875,1169.510009765625,1137.510009765625,1145.8699951171875,1254900000,1152.25907308362,1156.5466829136308,1177.231150225686,1232.94848308238,1285.9349710031906,1335.586963979246,1376.0667999267578,-30.75311376916761,1.0,-0.2620953468608206,2001-04-02
1145.8699951171875,1145.8699951171875,1100.18994140625,1106.4599609375,1386100000,1136.992702368247,1147.440006190698,1170.4910369601446,1227.98814888062,1282.3810104078304,1333.3070933022138,1374.2767999267578,-32.738461624718184,1.0,-0.2874741836621031,2001-04-03
1106.4599609375,1117.5,1091.989990234375,1103.25,1425590000,1125.7451349121643,1139.405459610571,1164.0871286782262,1223.0964567676544,1278.8338616868832,1331.017967995724,1372.363049926758,-34.176910969526034,1.0,-0.2895412987120386,2001-04-04
1103.25,1151.469970703125,1103.25,1151.43994140625,1368000000,1134.310070410193,1141.5935472097851,1162.8826346523238,1220.286397341717,1276.3112098001382,1329.2311219600078,1370.7404998779298,-31.070208879978964,1.0,-0.2585084746135774,2001-04-05
1151.43994140625,1151.43994140625,1119.2900390625,1128.4300537109375,1266800000,1132.3500648437746,1139.200184755449,1159.6014364674295,1216.6841877875688,1273.3828700755994,1327.2331013804153,1368.9870001220704,-30.117653168649667,1.0,-0.2733261269396989,2001-04-06
1128.4300537109375,1146.1300048828125,1126.3800048828125,1137.5899658203125,1062800000,1134.0966985026207,1138.9074176763334,1157.505105929609,1213.5824535927743,1270.6939016745046,1325.346105006683,1367.4140496826171,-28.297422478186263,1.0,-0.2674274283118825,2001-04-09
1137.5899658203125,1173.9200439453125,1137.5899658203125,1168.3800048828125,1349600000,1145.524467296018,1144.2660698956931,1158.5408105918189,1211.809808545325,1268.6678839162532,1323.784253264157,1366.0485498046876,-24.09265261055043,0.0,-0.2475996003808157,2001-04-10
1168.3800048828125,1182.239990234375,1160.260009765625,1165.8900146484375,1290300000,1152.312983080158,1148.197696214374,1159.2407347876872,1210.0090323140746,1266.6326785842173,1322.213166312757,1364.6014495849608,-20.722388800067392,1.0,-0.2492030766809597,2001-04-11
1165.8900146484375,1183.510009765625,1157.72998046875,1183.5,1102000000,1162.708655386772,1154.6162969026695,1161.5511409983835,1208.969462419405,1264.9864869290843,1320.8329358021824,1363.2661993408203,-16.44093098546091,1.0,-0.2378627935877613,2001-04-12
1183.5,1184.6400146484375,1167.3800048828125,1179.6800537109375,913900000,1168.365788161494,1159.173343595082,1163.2777041138652,1207.820858156328,1263.297250627735,1319.4284295127172,1361.8904998779296,-13.203876492968448,0.0,-0.2403227202403941,2001-04-16
1179.6800537109375,1192.25,1168.9000244140625,1191.81005859375,1109600000,1176.180544972246,1165.1072917766578,1165.9950712071875,1207.1929836636778,1261.8816626666658,1318.1585949762102,1360.6376000976563,-9.549615444176425,1.0,-0.2325113742030865,2001-04-17
1191.81005859375,1248.4200439453125,1191.81005859375,1238.1600341796875,1918900000,1196.84037470806,1178.3896085772087,1172.867924823616,1208.4073778015604,1261.4119274491018,1317.3625893961453,1359.555400390625,-2.8803289296442927,1.0,-0.2026634308905881,2001-04-18
1238.1600341796875,1253.7099609375,1233.3900146484375,1253.68994140625,1486800000,1215.7902302741234,1192.0805781824888,1180.5652597362478,1210.1831646095875,1261.2590168343918,1316.729030709679,1358.4761499023436,3.6165728069902334,1.0,-0.1926626534427692,2001-04-19
1253.699951171875,1253.699951171875,1234.4100341796875,1242.97998046875,1338700000,1224.853480338999,1201.335014961809,1186.509518853629,1211.4693142511233,1260.8970557182404,1315.9952093142467,1357.4598999023438,7.81116762208012,1.0,-0.1995595353267494,2001-04-20
1242.97998046875,1242.97998046875,1217.469970703125,1224.3599853515625,1012600000,1224.6889820098536,1205.5213732144914,1190.1143251867657,1211.974830764866,1260.1735493743458,1315.0834160409863,1356.298349609375,9.523159190114484,1.0,-0.2115502333090246,2001-04-23
1224.3599853515625,1233.5400390625,1208.8900146484375,1209.469970703125,1216500000,1219.615978240944,1206.2393000306065,1191.957719997847,1211.876600958523,1259.1695181135294,1314.0325359878734,1354.9511993408205,9.568129658184944,1.0,-0.2211389398300195,2001-04-24
1209.469970703125,1232.3599853515625,1207.3800048828125,1228.75,1203600000,1222.6606521606295,1210.3321545704962,1195.4617466647192,1212.538302881719,1258.567151418212,1313.183953540233,1353.7168493652343,11.032332451345155,1.0,-0.2087232003556922,2001-04-25
1228.75,1248.300048828125,1228.75,1234.52001953125,1345200000,1226.6137746175032,1214.729948199724,1199.1815821758173,1213.4003309856218,1258.0909705887673,1312.401227828701,1352.4850494384766,12.514061753876833,1.0,-0.2050074871605161,2001-04-26
1234.52001953125,1253.0699462890625,1234.52001953125,1253.050048828125,1091300000,1235.425866021044,1221.6972392230696,1204.31191233318,1214.9552218814065,1257.9911503558833,1311.8106688336704,1351.2856994628903,15.010529364968534,1.0,-0.1930747243695931,2001-04-27
1253.050048828125,1269.300048828125,1243.989990234375,1249.4599609375,1266800000,1240.1038976598627,1226.7450068075111,1208.6117264859724,1216.3083489032138,1257.822215911955,1311.1902637799774,1350.0537994384763,16.509002341187397,1.0,-0.1953866293596526,2001-04-30
1249.4599609375,1266.469970703125,1243.550048828125,1266.43994140625,1181300000,1248.8825789086586,1233.9622676436456,1214.1191755259988,1218.2742937072544,1257.992863941545,1310.744986940438,1348.836099243164,18.849411207912453,1.0,-0.1844520498248935,2001-05-01
1266.43994140625,1272.9300537109375,1257.699951171875,1267.4300537109375,1342200000,1255.0650705094183,1240.0473196558803,1219.1964020198025,1220.201970570144,1258.1797389864837,1310.3139925799453,1347.6207995605469,20.547240091242884,1.0,-0.1838144482820722,2001-05-02
1267.4300537109375,1267.4300537109375,1239.8800048828125,1248.5799560546875,1137900000,1252.9033656911747,1241.5987080920272,1221.9948357374103,1221.3148327460087,1257.9896442749628,1309.6997235597937,1346.3949993896483,20.13957982963575,1.0,-0.1959533251458933,2001-05-03
1248.5799560546875,1267.510009765625,1232.0,1266.6099853515625,1082100000,1257.472238911304,1246.1462130483064,1226.243897605425,1223.0911132403442,1258.1603440982617,1309.2709699457814,1345.3182495117187,21.028969940894967,1.0,-0.1843425468105733,2001-05-04
1266.6099853515625,1270.0,1259.18994140625,1263.510009765625,949000000,1259.4848291960775,1249.3032669969098,1229.7930511444915,1224.6761680060415,1258.2662780718729,1308.8156370086654,1344.1579498291017,21.238847674303543,1.0,-0.1863388347134146,2001-05-07
1266.7099609375,1267.010009765625,1253.0,1261.199951171875,1006300000,1260.0565365213436,1251.4663004832669,1232.7841844804327,1226.108473228231,1258.3243706085066,1308.3418490898914,1343.0629998779298,20.976965467366654,1.0,-0.1878264406308537,2001-05-08
1261.199951171875,1261.6500244140625,1247.8299560546875,1255.5400390625,1132400000,1258.5510373683958,1252.2069802249457,1234.9514087263435,1227.2626522805556,1258.2692353303678,1307.8164579453403,1342.0192498779295,20.08123040229657,1.0,-0.1914712480694492,2001-05-09
1255.5400390625,1268.1400146484375,1254.56005859375,1255.1800537109375,1056700000,1257.4273761492432,1252.7475390405805,1236.877946343924,1228.357452336649,1258.2080634171118,1307.2927126295751,1340.9228002929688,19.12188095971192,1.0,-0.191703067444345,2001-05-10
1255.1800537109375,1259.8399658203125,1240.7900390625,1245.6700439453125,906200000,1253.5082654145997,1251.460721750531,1237.7152889726278,1229.036377497773,1257.959785803809,1306.6795517471446,1339.8890502929687,17.393707472569076,1.0,-0.1978272180786725,2001-05-11
1245.6700439453125,1249.6800537109375,1241.02001953125,1248.9200439453125,858200000,1251.9788582581707,1250.9987803314004,1238.782408493836,1229.8161291231668,1257.7807810145316,1306.1048302764796,1338.885550537109,16.100765766430868,1.0,-0.1957343191172532,2001-05-14
1248.9200439453125,1257.449951171875,1245.3599853515625,1249.43994140625,1071800000,1251.132552640864,1250.715355072282,1239.7974116283517,1230.5856903891702,1257.6156158737735,1305.5410005364772,1338.0333001708984,14.945766041794286,1.0,-0.1953995213153945,2001-05-15
1249.43994140625,1286.3900146484375,1243.02001953125,1284.989990234375,1405300000,1262.4183651720343,1256.947106919935,1244.1014667336872,1232.7191923438843,1258.157682692795,1305.3365128717796,1337.3041003417968,16.706430938504354,1.0,-0.1725063950782286,2001-05-16
1284.989990234375,1296.47998046875,1282.6500244140625,1288.489990234375,1355600000,1271.1089068594813,1262.68217661347,1248.328945162324,1234.9062824572368,1258.758322446094,1305.1688857808604,1336.556050415039,18.174684849732785,1.0,-0.1702525038890078,2001-05-17
1288.489990234375,1292.06005859375,1281.1500244140625,1291.9599609375,1130800000,1278.059258218821,1268.00541012693,1252.484279998055,1237.1436816133255,1259.4157806340424,1305.0374536928668,1335.8223504638672,19.39471409724388,1.0,-0.1680179506333998,2001-05-18
1291.9599609375,1312.949951171875,1287.8699951171875,1312.8299560546875,1174900000,1289.6494908307766,1276.1553275683402,1258.2314872415438,1240.1117708071044,1260.4734870780158,1305.1149910298004,1335.1236999511718,21.794398000257843,1.0,-0.1545783226009112,2001-05-21
1312.8299560546875,1315.9300537109375,1306.8900146484375,1309.3800048828125,1260400000,1296.226328848122,1282.1961779891533,1263.1027746359505,1242.8281721434068,1261.4419329751406,1305.1574289785865,1334.3559497070312,23.15091323819297,1.0,-0.1567999839007772,2001-05-22
1309.3800048828125,1309.3800048828125,1288.699951171875,1289.050048828125,1134800000,1293.8342355081231,1283.4423363235117,1265.5739436066335,1244.640794758494,1261.988628338566,1304.9971565392784,1333.4046002197265,22.32811912978332,1.0,-0.169891843566179,2001-05-23
1289.050048828125,1295.0400390625,1281.219970703125,1293.1700439453125,1100700000,1293.6128383205196,1285.2110104365663,1268.2021436388889,1246.5439025697417,1262.606082112957,1304.8794738269007,1332.4564501953123,21.757688950151987,1.0,-0.16723869479639,2001-05-24
1293.1700439453125,1293.1700439453125,1276.4200439453125,1277.8900146484375,828100000,1288.3718970964924,1283.8799202932703,1269.1247980207506,1247.7731618669454,1262.9087342423725,1304.6109219942791,1331.481550292969,19.843900131030296,1.0,-0.1770785586258936,2001-05-25
1277.8900146484375,1278.4200439453125,1265.4100341796875,1267.9300537109375,1026000000,1281.5579493013074,1280.9799445510278,1269.0110128483873,1248.5636282137689,1263.0081663110568,1304.245938230266,1330.5199505615235,17.323824826094096,0.0,-0.1834924638264692,2001-05-29
1267.9300537109375,1267.9300537109375,1245.9599609375,1248.0799560546875,1158600000,1270.3986182191009,1274.9981284607838,1267.017578868035,1248.5446606781186,1262.7125581871685,1303.6870727359817,1329.4011505126953,13.568500773282947,1.0,-0.1962753096014963,2001-05-30
